,id,comment,time,corrected_comment,nouns,time_minutes
1490,Lucky 11,아니네,2023-03-02 06:06:22,아니네,[],104.767
1491,쉿! 조용,반박자 빠르게 하자,2023-03-02 06:06:26,반박자 빠르게 하자,"['반박', '하자']",104.833
1492,이겼다,0점 조준 다 해다 ,2023-03-02 06:06:29,0점 조준 다 해다 ,"['점', '조준', '해']",104.883
1493,냥이는 부지런하다,흥민아 힘빼..미끄럽잖아 ㅜㅜ,2023-03-02 06:06:29,흥민아 힘 빼 미끄럽잖아 ,"['흥', '민아', '힘', '빼']",104.883
1494,미쵸,식스맨님 안녕하세요~~~,2023-03-02 06:06:36,식스맨님 안녕하세요,"['식스', '맨']",105.0
1495,조이민,시운전. 부릉부릉!,2023-03-02 06:06:36,시운전 부릉부릉,['시운전'],105.0
1496,kim jin sung,안녕하세요,2023-03-02 06:06:40,안녕하세요,[],105.067
1497,샤프슈터,손흥민 둔해졌네,2023-03-02 06:06:44,손흥민 둔해졌네,['손흥민'],105.133
1498,롱찌,케인몸푼다,2023-03-02 06:06:45,케인 몸 푼다,"['케인', '몸']",105.15
1499,김마야📣,:sun_with_face:어서오세요. 반갑습니다~~,2023-03-02 06:06:51,sunwithface 어서 오세요 반갑습니다,['어서'],105.25
1500,송이,ㅎㅇ,2023-03-02 06:06:55,,[],105.317
1501,철기둥,귀 로 보는 식스맨 방송청취 좋습니다 !!!,2023-03-02 06:07:02,귀로 보는 식스맨 방송 청취 좋습니다 ,"['귀로', '식스', '맨', '방송', '청취']",105.433
1502,김준헌,케인 출전준비하내요.,2023-03-02 06:07:03,케인 출전 준비하네요,"['케인', '출전', '준비']",105.45
1503,s hh,히샬이는 안되겠다 영 몸이 무겁고 팀플레이 못함ㅜㅜ,2023-03-02 06:07:06,히샬이는 안되겠다 영 몸이 무겁고 팀플레이 못함,"['히샬이', '영', '몸', '팀', '플레이']",105.5
1504,Angel Lee,케인 나와야해,2023-03-02 06:07:07,케인 나와야 해,"['케인', '해']",105.517
1505,김석윤,흥민이 오늘 골 못 넣으면 교채선수 불만 갖지말자.,2023-03-02 06:07:19,흥민이 오늘 골 못 넣으면 교체 선수 불만 갖지 말자,"['흥민', '오늘', '골', '못', '교체', '선수', '불만', '말']",105.717
1506,쉿! 조용,작년 좋았었던 슈팅이 하나도 안보이네,2023-03-02 06:07:27,작년 좋았었던 슈팅이 하나도 안 보이네,"['작년', '슈팅', '하나', '안', '보이']",105.85
